age,games,games_started,minutes_played,field_goals_per_game,field_goal_attempts_per_game,field_goal_percentage,3-point_field_goals_per_game,3-point_field_goal_attempted_per_game,3-point_goal_percentage,2-point_field_goals_per_game,2-point_field_goals_attempted_per_game,2-point_field_goal_percentage,free_throws_per_game,free_throw_attempts_per_game,free_throw_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,personal_fouls_per_game,points_per_game,3_point_attempt_rate,assist_percentage,block_percentage,defensive_box_plus_minux,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minux,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,turnover_percentage,total_rebound_percentage,true_shooting_percentage,usage_percentage,value_over_replacement_player,win_shares_per_48_minutes,position_C,position_PF,position_PG,position_SF,position_SG,games_start_percentage,rating
23,78,8,16.1,1.7,3.8,0.439,0.6,1.9,0.331,1,1.9,0.552,0.6,0.8,0.754,0.6,1.9,2.5,0.8,0.8,0.3,0.5,1.3,4.6,0.51,6.7,1.4,0.6,13.5,1.1,0.206,0,4.3,1.2,11.9,2.4,11.3,8.9,0.551,13.2,0.8,0.089,0,0,0,1,0,0.102564103,74
26,81,7,20.2,2.9,6.3,0.464,0,0.1,0,2.9,6.2,0.468,0.5,0.8,0.567,1.4,2.7,4.1,1,0.8,0.7,0.5,1.8,6.3,0.01,7.7,2.7,2.1,14.9,2,0.132,-2.2,7.3,0.9,12.6,1.9,7.2,11,0.474,15.1,0.8,0.085,0,1,0,0,0,0.086419753,70
22,8,0,7.3,0.6,2.4,0.263,0.1,0.8,0.167,0.5,1.6,0.308,1.6,1.8,0.929,0.1,0.5,0.6,0.6,0.4,0,0,1.6,3,0.316,12.7,0,-2.3,7.9,0,0.737,0,1.9,0.1,12.4,2.6,0,4.9,0.477,19.1,0,0.145,0,0,0,0,1,0,67
23,1,0,9,1,3,0.333,1,1,1,0,2,0,0,0,0,0,1,1,0,2,0,0,0,3,0.333,0,0,4.8,12.8,0,0,-0.9,0,0,19.9,11.5,0,6.2,0.5,14.9,0,0.187,0,0,1,0,0,0,65
25,78,78,36.5,8.4,17.7,0.471,3.3,7.9,0.424,5,9.8,0.509,3.9,4.5,0.885,0.6,3.7,4.3,8.5,1.6,0.2,3.8,2.5,24,0.445,39.9,0.4,0,10.9,4,0.252,7.4,1.8,9.3,24.1,2.2,16.1,6.4,0.61,28.3,6.7,0.225,0,0,1,0,0,1,93
32,80,68,20.2,2.7,4.7,0.568,0,0,0,2.7,4.7,0.569,1.3,1.7,0.737,2.5,4.3,6.8,0.5,0.5,1.2,1.1,2.6,6.6,0.003,3.4,4.8,1.5,24.2,2.1,0.363,-0.9,14.4,2.9,16.8,1.3,17.1,19.4,0.605,14.8,1.1,0.147,1,0,0,0,0,0.85,74
22,5,1,15,3,6.2,0.484,2.4,5,0.48,0.6,1.2,0.5,0,0,0,0,0.8,0.8,1,0,0,0.6,1.2,8.4,0.806,11.4,0,-5.5,5.6,0,0,4.3,0,0.2,16,0,8.8,3,0.677,19.9,0,0.15,0,0,0,0,1,0.2,69
26,34,0,7,1,2.9,0.351,0.2,1.1,0.179,0.8,1.7,0.466,0.2,0.3,0.8,0.4,0.9,1.4,0.3,0.2,0,0.3,0.6,2.4,0.402,7,0.3,-3.2,15.5,0.1,0.103,-3.8,6.1,-0.2,8,1.3,9.8,10.6,0.409,20.2,-0.3,-0.023,0,0,0,1,0,0,67
22,51,0,11.3,1.1,2.5,0.422,0,0.2,0.2,1,2.3,0.441,0.7,1,0.642,0.7,1.4,2.1,0.5,0.5,0.2,0.7,1.8,2.8,0.078,7.1,1.1,-0.6,13.9,0.4,0.414,-5.3,6.9,-0.3,7.5,2,18.8,10.2,0.476,13.7,-0.6,0.008,0,1,0,0,0,0,69
20,67,66,35.2,7.8,15,0.519,0,0.1,0.222,7.8,14.9,0.522,5.2,6.6,0.791,3.1,7,10,1.6,1.3,2.8,1.6,3,20.8,0.009,8,6.7,2.2,23.3,3.2,0.438,2.3,10,7.2,26.5,2,8.3,16.6,0.582,25.2,3.9,0.212,0,1,0,0,0,0.985074627,94
24,63,4,15.2,2.5,4.6,0.534,0,0,0,2.5,4.6,0.534,0.7,1.4,0.528,1.5,2.7,4.1,0.4,0.3,0.7,0.6,1.8,5.7,0,4.5,3.7,0.5,20.9,1.4,0.307,-1.9,11.4,1.2,15.9,0.9,10.8,16.1,0.542,17.8,0.2,0.129,0,1,0,0,0,0.063492063,78
28,23,1,13.4,1.7,3.5,0.481,0,0,0,1.7,3.5,0.488,0.8,1,0.783,0.9,2.1,3,0.3,0.5,0.3,0.7,2.1,4.2,0.012,3.3,1.7,0.6,16.7,0.4,0.284,-3.8,7.8,0.1,10.3,1.9,15.7,12.4,0.527,15.5,-0.1,0.079,0,1,0,0,0,0.043478261,74
25,14,1,8.2,1.5,3.9,0.382,0.9,2.1,0.414,0.6,1.9,0.346,0.3,0.5,0.571,0.2,1.2,1.4,0.4,0.3,0.3,0.4,1,4.1,0.527,7.9,2.5,-0.7,16,0.2,0.127,-0.9,3.1,0,13.5,1.8,7.9,9.8,0.499,24.8,0,0.08,0,0,0,1,0,0.071428571,67
23,72,4,17.7,1.7,4.1,0.412,0.8,2.2,0.368,0.9,2,0.461,0.5,0.7,0.792,0.4,1.3,1.7,2.6,0.5,0.1,0.8,1.7,4.7,0.524,22.1,0.3,-1.7,8.5,0.7,0.162,-0.5,2.5,1.4,10.7,1.3,15.9,5.4,0.534,13.2,0,0.078,0,0,0,0,1,0.055555556,70
28,40,40,33.8,5.3,12.7,0.417,1,3.2,0.315,4.3,9.5,0.451,2.8,3.6,0.771,1.5,3.6,5.1,2.5,1,0.1,1.4,1.5,14.3,0.251,12,0.3,-0.8,12.2,0.9,0.285,0.1,4.8,1.3,14,1.4,8.8,8.4,0.503,20.6,0.5,0.077,0,0,0,1,0,1,80
24,79,79,38.2,7.6,17.8,0.429,0.8,2.7,0.305,6.8,15.2,0.451,6.6,8,0.824,0.6,3.7,4.3,4,1.1,0.4,2.2,2.5,22.7,0.149,18.9,0.7,-0.7,11.3,3,0.448,1.4,2,5.8,18.4,1.5,9.5,6.6,0.532,28,2,0.141,0,0,0,0,1,1,84
31,79,24,25,3.8,7.3,0.521,0.6,1.4,0.402,3.3,5.9,0.549,0.9,1.2,0.739,0.9,3.2,4.1,2.8,0.6,0.4,1.5,1.8,9.1,0.193,16.3,1.2,1.4,13.8,2.6,0.159,0.2,4.4,2.3,14.1,1.1,16.3,9.3,0.578,17,1.8,0.12,0,1,0,0,0,0.303797468,78
24,60,15,13.6,1.9,3.8,0.498,0,0,1,1.9,3.8,0.496,1,1.6,0.634,1.7,3.3,5,0.7,0.5,0.8,0.9,1.8,4.8,0.004,7.2,4.6,3.1,26.9,1.5,0.41,-2.4,13.4,0.7,16.5,1.8,16.8,20,0.534,16.8,0.5,0.129,1,0,0,0,0,0.25,78
27,27,17,15.2,1.5,3.9,0.394,0.4,1.6,0.279,1.1,2.3,0.475,0.7,1,0.769,0.5,1.7,2.3,1.8,0.5,0.1,0.7,1.7,4.2,0.413,17.3,0.6,-0.5,13.9,0.4,0.25,-0.8,4.5,0.3,10.9,1.7,13.5,9.3,0.494,15.6,0.1,0.083,0,0,1,0,0,0.62962963,70
27,49,8,20.7,2.3,5.1,0.44,1,2.7,0.386,1.2,2.4,0.5,1.3,1.7,0.805,0.3,2.1,2.4,1,0.6,0.3,0.7,1.2,6.9,0.524,7.9,1.2,0.4,11.5,1.2,0.325,-0.3,1.8,1.1,12.2,1.5,11.1,6.6,0.588,14.7,0.5,0.113,0,0,0,1,0,0.163265306,70
27,76,75,35.1,7.3,14.4,0.505,1.6,3.9,0.408,5.7,10.4,0.542,4.2,5.5,0.76,0.9,2.3,3.2,5.9,1.4,0.3,2.8,2.7,20.3,0.274,28.1,0.6,-1.1,7.4,2,0.381,4.9,2.9,8.4,21.4,2,14.3,5.2,0.604,24.5,4,0.186,0,0,0,0,1,0.986842105,83
20,81,81,32.3,5.9,9.5,0.623,0,0,0,5.9,9.5,0.625,1.7,4,0.418,5.4,7.8,13.2,0.4,1.2,1.6,1.4,3.4,13.5,0.003,2.2,4,0.5,27.7,3.5,0.427,1.1,17.5,6.4,22.6,2,10.7,22.3,0.599,16.7,2.4,0.182,1,0,0,0,0,1,85
28,74,43,23.4,2.6,6,0.438,1.1,3,0.36,1.6,3,0.518,0.5,0.8,0.655,0.5,1.7,2.2,1.4,0.6,0.1,0.8,2,6.9,0.503,8.6,0.4,-0.4,7.7,1.2,0.13,-0.3,2.4,1.2,8.9,1.2,10.6,5.1,0.541,13.5,0.5,0.068,0,0,0,1,0,0.581081081,79
37,74,74,29.2,6,12.2,0.49,0,0.1,0,6,12.2,0.493,3.1,4.3,0.731,2.1,7.6,9.7,3,0.6,1.9,2.1,1.8,15.1,0.006,16,4.6,4,28.3,4.6,0.349,-0.9,8.6,2.8,21.3,1,13.2,18.8,0.535,25.2,2.8,0.164,1,0,0,0,0,1,89
33,82,61,31.5,4.1,9.4,0.43,1.5,4,0.38,2.6,5.5,0.467,1.7,2,0.854,0.6,3.6,4.2,2.3,0.8,0.6,1.3,2,11.3,0.419,12.3,1.4,1.1,13,4.1,0.212,-0.3,2.1,2.4,12.6,1.3,11.3,7.6,0.549,17,1.8,0.121,0,0,0,1,0,0.743902439,75
25,81,81,38.5,10.5,20.8,0.503,2.4,6.1,0.391,8.1,14.8,0.549,8.7,9.9,0.873,0.7,6.7,7.4,5.5,1.3,0.7,3.5,2.1,32,0.291,26.7,1.5,0.4,18.6,4.4,0.477,8.4,2.2,14.8,29.8,1.7,12.2,10.8,0.635,33,8.5,0.295,0,0,0,1,0,1,95
26,2,0,6,0.5,1.5,0.333,0,0,0,0.5,1.5,0.333,0,0,0,0.5,0.5,1,0,0,0,0.5,0.5,1,0,0,0,-4.7,9.6,0,0,-10.5,9.1,0,-1,0,25,9.3,0.333,14.9,0,-0.141,0,0,0,1,0,0,63
26,45,1,8.7,1.2,2.8,0.437,0.6,1.3,0.424,0.7,1.5,0.448,0.2,0.2,0.909,0.2,0.8,1,0.4,0.4,0,0.2,0.7,3.2,0.468,7.1,0.4,-1.7,10.2,0.2,0.087,0,2.4,0.4,12.2,2.1,7.8,6.3,0.554,16.4,0,0.084,0,0,0,0,1,0.022222222,74
28,82,82,36.9,7,15.6,0.451,0.8,2.5,0.33,6.2,13,0.474,4.1,5.2,0.788,0.5,3.1,3.6,5.7,1.7,0.3,3.2,2.4,19,0.164,24.8,0.6,-0.6,9.8,2.1,0.336,0.6,1.5,2.8,16.8,2.4,15.2,5.6,0.532,26,1.5,0.078,0,0,0,0,1,1,83
35,2,0,13.5,1.5,3,0.5,0,0,0,1.5,3,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0,2.5,3,0,0,3.1,-2.8,4.4,0,0,-4.9,0,0,3.9,0,0,2.2,0.5,10.1,0,0.011,1,0,0,0,0,0,65
26,66,4,18.3,2.7,5,0.527,0,0,0,2.7,5,0.53,0.8,1.1,0.68,1.8,2.9,4.7,0.7,0.6,0.7,0.6,2.1,6.1,0.006,6.1,3,0.8,18.7,1,0.226,-0.9,11.1,1.9,16.2,1.8,9.9,14.8,0.549,15.3,0.6,0.112,0,0,0,1,0,0.060606061,70
33,24,14,20.8,2,3.8,0.527,0,0,0,2,3.8,0.527,1.5,2.7,0.569,2.6,5.1,7.7,0.7,1,0,1.3,2.7,5.5,0,4.8,0.2,0.9,28.1,0.7,0.714,-1.9,13.8,0.5,13.8,2.4,20.1,20.9,0.556,13.2,0.1,0.107,0,1,0,0,0,0.583333333,75
24,72,22,28.2,5.4,12.5,0.436,0.3,1.3,0.221,5.1,11.1,0.461,3.3,4.3,0.771,1.1,3.7,4.7,5,1.2,0.3,2.4,2.2,14.5,0.106,30.4,0.9,-0.4,15.4,1.3,0.346,1.2,4.3,1.8,18.4,2.2,14.5,9.8,0.504,27.1,1.4,0.073,0,0,0,1,0,0.305555556,80
24,80,77,27.2,5.6,10.3,0.545,0,0,0,5.6,10.2,0.547,2.5,3.9,0.65,3,5.6,8.6,1.2,0.9,0.9,1.7,2.4,13.7,0.004,7.5,2.3,0.9,22.2,2.5,0.379,0.3,11.8,4,19.8,1.6,12.4,16.9,0.573,21.3,1.8,0.144,0,1,0,0,0,0.9625,81
27,41,5,22.2,3.7,8.9,0.415,1.7,3.9,0.438,2,5,0.397,1.1,1.4,0.746,0.5,2,2.5,4.9,0.9,0.2,2.3,1.6,10.1,0.44,34.6,0.6,-2,9.8,0.4,0.162,0.9,2.3,0.4,15,2,19.6,6.1,0.533,23.2,0.2,0.039,0,0,1,0,0,0.12195122,73
25,37,8,13.2,1.7,4,0.435,0.3,1.1,0.3,1.4,2.9,0.486,0.6,1,0.649,1.1,2.3,3.5,0.4,0.4,0.7,1.1,2,4.4,0.272,5.2,4.3,1.1,20.6,0.7,0.252,-4.2,9.5,-0.3,11,1.5,20.1,14.9,0.502,18.6,-0.1,0.031,1,0,0,0,0,0.216216216,72
22,73,73,30.2,5.3,10.2,0.522,0,0,0,5.3,10.2,0.523,2.6,3.9,0.669,2.7,6,8.7,1.2,1,1.5,1.8,3.2,13.3,0.001,7.3,3.8,1.4,23.7,2.3,0.38,-0.8,10.1,2.9,19,1.8,12.9,16.7,0.556,20.8,1.5,0.112,0,1,0,0,0,1,84
23,7,0,5.4,1,2,0.5,0.3,0.7,0.4,0.7,1.3,0.556,0.4,0.6,0.75,0.1,0.7,0.9,0.6,0,0,0.6,0.6,2.7,0.357,18.2,0,-3.5,15.1,0,0.286,-1.1,2.9,0,13.3,0,20.2,8.9,0.603,23.2,0,0.057,0,0,0,0,1,0,68
29,65,65,31,3.7,9.4,0.395,1,3,0.318,2.7,6.4,0.431,1.4,1.9,0.721,0.8,2.2,3,5.6,1.2,0.4,2,2.4,9.7,0.321,28.1,1.2,-0.8,8.6,1.1,0.201,-0.1,3.1,1.1,12.9,2.1,16.3,5.7,0.476,18.2,0.5,0.053,0,0,1,0,0,1,74
25,30,2,10.7,0.9,2.2,0.403,0,0.2,0,0.9,2.1,0.435,0.5,0.7,0.636,0.5,1.5,2,0.7,0.3,0.1,0.4,0.8,2.3,0.075,9.3,0.7,0.9,16,0.4,0.328,-3.9,5.4,0,8.6,1.6,12.5,10.7,0.443,12.4,-0.1,0.057,0,0,0,1,0,0.066666667,70
21,76,4,19.8,3,7.2,0.419,1.2,3.1,0.376,1.8,4,0.453,1.2,1.6,0.756,0.4,2.2,2.7,1.5,0.4,0.1,1.3,2.4,8.4,0.436,11.6,0.3,-1.6,12.1,0.8,0.226,-0.9,2.4,0.6,10.3,1.1,14.3,7.3,0.533,19.7,-0.2,0.043,0,0,0,0,1,0.052631579,74
30,81,78,30.7,4.5,10.8,0.413,2.3,6.1,0.38,2.1,4.7,0.456,1.9,2.3,0.849,0.4,2.4,2.9,3.5,0.8,0.5,1.8,2.5,13.2,0.569,17.7,1.2,-1,8.5,1.3,0.211,1.9,1.6,3.3,13.3,1.3,13.2,5,0.558,18.8,1.8,0.089,0,0,0,0,1,0.962962963,75
22,21,0,7.7,0.8,1.9,0.41,0.2,0.5,0.455,0.5,1.3,0.393,0.1,0.1,1,0.2,0.9,1.1,0.3,0.2,0.1,0.5,1.1,1.9,0.282,5.4,1,-0.2,14,0.2,0.051,-5.1,2.9,-0.2,4.7,1.3,21.6,8.5,0.489,14.6,-0.1,-0.002,0,0,0,0,1,0,69
24,8,0,7,1.6,3.6,0.448,0.5,1.4,0.364,1.1,2.3,0.5,0.3,0.3,1,0.1,0.8,0.9,0.4,0,0,0.5,0.9,4,0.379,11.1,0,-4.4,12,0.1,0.069,-2,2.1,0,11.6,0,11.8,7.1,0.535,27.9,-0.1,0.043,0,0,0,0,1,0,67
26,52,0,14,1.5,3.1,0.475,0,0,0,1.5,3.1,0.481,0.4,0.6,0.69,1.7,2.3,4,0.7,0.2,0.4,0.6,1.8,3.3,0.012,7.1,2.1,1.1,17.6,0.7,0.179,-1.8,13.2,0.7,11.3,0.7,15.5,15.4,0.498,12.4,0.2,0.093,1,0,0,0,0,0,69
30,82,82,28.2,4.1,9.5,0.432,2,5.3,0.37,2.1,4.2,0.509,1,1.2,0.821,0.9,4.2,5.1,1.2,0.7,0.8,1.1,3,11.1,0.555,6.4,2.1,0.2,16.6,2.4,0.122,0.9,3.6,2.9,13.2,1.3,9.8,10.1,0.555,17.3,1.8,0.109,0,1,0,0,0,1,77
32,55,4,19.7,2.1,5.3,0.401,1.3,3.5,0.358,0.9,1.8,0.485,0.2,0.3,0.526,0.4,1.8,2.2,1.1,0.5,0.6,0.5,2.2,5.7,0.656,8.6,2.3,0.1,9.8,0.9,0.065,-0.3,2.3,0.8,9.3,1.2,9,6.3,0.521,13.5,0.5,0.078,0,0,0,1,0,0.072727273,69
37,54,54,20.5,2.9,6.6,0.441,0,0.1,0,2.9,6.5,0.445,0.7,0.9,0.809,1.1,5.5,6.6,1.5,0.8,0.7,1.3,2.3,6.5,0.008,12.4,3,2.8,32.1,1.9,0.132,-4.7,6.5,-0.7,13.3,2,15.5,19.3,0.467,18.9,0,0.054,1,0,0,0,0,1,77
25,71,0,14.8,1.4,3.7,0.381,0.5,1.4,0.375,0.9,2.4,0.385,0.1,0.2,0.833,0.2,1.2,1.4,1.7,0.6,0.1,1.1,1.1,3.5,0.362,17.6,0.4,-1.2,9.8,0.3,0.045,-4,1.2,-1.1,7.1,2.1,21.7,5.3,0.459,15.1,-0.8,-0.036,0,0,1,0,0,0,69
29,59,59,33.4,5.7,12.1,0.473,0,0.2,0.182,5.7,11.9,0.477,3.1,4.1,0.768,1.4,5.8,7.2,3.6,1,1.3,1.9,2.5,14.6,0.015,17.7,3.2,2.9,20.5,3.1,0.339,0,5,2.6,18.2,1.6,12,12.7,0.526,21.7,2.4,0.137,1,0,0,0,0,1,89
33,60,60,31.4,7.1,14.8,0.48,0.1,0.2,0.286,7,14.5,0.483,3.1,4.2,0.736,2.1,7.6,9.7,3.4,0.5,1.5,2.4,2.1,17.4,0.016,18.7,3.5,1.6,25.9,1.7,0.287,-1,7,1.3,19.3,0.7,12.4,16.4,0.522,26.4,1.3,0.076,1,0,0,0,0,1,87
27,55,55,34.4,7.4,15.3,0.482,0.8,2.5,0.312,6.6,12.8,0.516,4.5,5.4,0.836,1.5,4,5.5,3.1,1.2,0.6,3,2.3,20.1,0.164,16.3,1.4,0,13.3,1.5,0.354,1.9,4.9,3,19.6,1.8,14.5,9.1,0.567,26.6,1.9,0.114,0,0,0,1,0,1,84
26,65,24,15.7,1.5,3.6,0.415,0.3,0.9,0.328,1.2,2.7,0.444,0.7,0.9,0.705,0.5,1.8,2.3,0.7,0.6,0.2,0.7,1.5,4,0.246,6.9,1.2,0.7,12.8,1,0.258,-3.3,3.8,-0.1,8.6,2,14.3,8.2,0.491,13.4,-0.2,0.041,0,0,0,1,0,0.369230769,70
23,80,80,36.2,7.2,17,0.424,2.3,6.3,0.364,4.9,10.8,0.458,5,5.8,0.864,0.8,6,6.8,3.5,1.9,0.3,2.8,2.5,21.7,0.367,17.9,0.6,1.8,17.7,6.4,0.341,2.9,2.6,4.4,20.1,2.7,12.5,10.5,0.555,28.3,4.9,0.178,0,0,0,1,0,1,89
28,82,8,28.7,5.2,10.9,0.479,0,0.1,0,5.2,10.8,0.483,2.6,3.4,0.751,2.4,4.4,6.8,1.1,0.5,1.4,1.8,2.5,13,0.008,7.3,3.7,1.4,17.1,4.4,0.314,-2.6,9.8,1.4,16,0.9,12.8,13.5,0.524,23,0.5,0.117,0,1,0,0,0,0.097560976,80
36,68,3,22.8,4.3,9.2,0.469,1.3,3.8,0.349,3,5.4,0.553,2.4,2.8,0.851,0.4,2.5,3,4.3,1,0.3,2,1.9,12.3,0.411,29,0.8,0.4,12,2.4,0.3,3.6,2.3,3.3,20,2.3,16.4,7.3,0.59,24.7,2.4,0.176,0,0,0,0,1,0.044117647,83
21,45,0,9.6,0.8,1.6,0.486,0,0,0,0.8,1.6,0.486,0.7,1.4,0.492,1.1,2.3,3.4,0.2,0.2,0.9,0.7,1.3,2.3,0,2.4,7.4,1.8,28.5,0.6,0.878,-6.1,13.1,-0.2,12.9,1,23.8,20.6,0.507,14.2,-0.3,0.045,1,0,0,0,0,0,78
32,22,0,18,3.5,6.5,0.531,0.3,0.8,0.412,3.1,5.7,0.548,1.1,1.2,0.889,1.7,3.5,5.2,0.7,0.5,0.3,0.8,2.4,8.3,0.119,6.3,1.5,-0.8,23,0.6,0.189,-0.2,10.7,0.9,18.4,1.3,9.9,16.7,0.591,19.7,0.1,0.173,1,0,0,0,0,0,71
19,52,0,10.3,1.5,3.2,0.455,0.1,0.7,0.139,1.4,2.5,0.542,0.7,1.1,0.673,0.5,1.2,1.7,0.4,0.4,0.2,0.8,0.9,3.7,0.216,5.7,1.6,-0.4,13,0.5,0.329,-3.9,5.3,-0.3,10.3,1.9,18.7,9.2,0.507,19.4,-0.3,0.018,0,0,0,0,1,0,69
30,19,0,14.7,1.9,5.7,0.343,0.4,1.5,0.276,1.5,4.2,0.367,0.9,1.1,0.81,0.2,1.3,1.4,1.1,0.5,0.1,1.1,0.9,5.2,0.269,12.2,0.6,-1,9.8,0.3,0.194,-5.9,1.2,-0.7,6.4,1.9,15.2,5.5,0.422,22.9,-0.3,-0.058,0,0,0,0,1,0,74
25,64,64,32.1,5.6,12.8,0.436,1.6,4,0.391,4,8.7,0.456,2.7,3.5,0.785,0.5,2.1,2.6,3.3,1.2,0.2,2.1,1.8,15.4,0.316,16.6,0.5,-2.5,7.7,0.5,0.273,1.2,1.7,2,14.9,1.9,12.8,4.7,0.54,23.2,0.4,0.058,0,0,0,0,1,1,79
29,81,80,32.8,5.6,10.4,0.542,0,0,1,5.6,10.4,0.541,1.9,2.8,0.686,2.5,7,9.5,1.7,0.5,1.5,1.6,2.5,13.2,0.001,8.4,3.8,2.1,25.1,4,0.273,-1.1,8.7,4.1,17.6,0.8,11.8,16.7,0.568,18.2,2,0.146,1,0,0,0,0,0.987654321,82
30,12,0,16.2,3,7,0.429,1,2.8,0.353,2,4.2,0.48,1,1.2,0.857,0.6,1.8,2.3,0.7,0.3,0.3,0.8,1.8,8,0.405,6.6,1.6,-2.3,11.6,0.2,0.167,-1.1,4.2,0.1,12.6,0.8,10,8,0.532,22.8,-0.1,0.07,0,0,0,1,0,0,73
29,33,6,10.2,0.8,1.8,0.431,0,0,0,0.8,1.7,0.439,0.3,0.5,0.556,1.2,1.9,3.1,0.6,0.3,0.2,0.8,1.7,1.8,0.017,8.2,1.9,1.7,21.8,0.4,0.31,-4.2,13,-0.2,7.9,1.5,29.1,17.4,0.455,12.2,0,0.018,1,0,0,0,0,0.181818182,67
26,68,59,24.3,3.2,7.4,0.432,1.9,4.7,0.415,1.3,2.8,0.46,0.7,0.9,0.794,0.4,3,3.4,1.5,1,0.9,1.1,1.6,9.1,0.63,8.9,2.7,2.1,13.4,2.8,0.125,1.2,1.8,1.4,13.9,2,12.5,7.8,0.58,16.7,2.2,0.122,0,0,0,0,1,0.867647059,78
23,82,12,21.9,2.3,5.6,0.407,0.7,2,0.333,1.6,3.6,0.449,1,1.5,0.667,1,3.9,5,1.9,1.2,0.9,1.1,2.8,6.2,0.359,11.9,3,4.4,19.3,3.8,0.268,-1.6,5.3,0.7,12.7,2.8,15.1,12.4,0.498,14.8,2.2,0.119,0,0,0,1,0,0.146341463,83
28,82,48,28.4,5.5,12.3,0.445,2.5,6.2,0.4,3,6,0.492,2.4,2.8,0.848,0.6,2.8,3.4,1.5,0.9,0.5,1.8,2.7,15.8,0.507,8.6,1.4,-1.4,10.9,1.9,0.229,2.4,2.3,4.2,16.5,1.5,11.6,6.6,0.585,23.6,1.8,0.126,0,0,0,0,1,0.585365854,79
27,82,82,34.2,5.9,14.3,0.412,1.6,4.8,0.341,4.2,9.5,0.448,3.5,4.3,0.795,0.7,4,4.6,1.7,0.7,0.6,2,2.2,16.9,0.338,8.4,1.3,-1.3,13.6,2,0.304,-0.7,2.1,1.3,13.1,1,11.1,7.7,0.52,23.6,0,0.057,0,0,0,1,0,1,79
32,55,9,15.8,1.9,4.9,0.376,0.7,2.2,0.339,1.1,2.7,0.407,0.5,0.6,0.824,0.2,1.2,1.4,0.9,0.4,0.2,0.6,1.7,5,0.446,8.3,1,-0.8,8.2,0.7,0.125,-2.6,1.6,-0.2,7.1,1.3,10.6,5,0.477,16.3,-0.3,0.028,0,0,0,0,1,0.163636364,72
24,80,80,35.8,9,17,0.528,0.2,0.6,0.273,8.8,16.4,0.537,6,8.4,0.715,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,24.1,0.032,19.2,1.4,1.6,21.2,4.1,0.496,3,7.7,8.1,23.9,1.6,11.9,14.7,0.583,29,4.8,0.205,0,1,0,0,0,1,89
25,15,2,16.3,1.7,3.6,0.463,0.2,0.8,0.25,1.5,2.8,0.524,0.6,0.8,0.75,0.2,1.3,1.5,2,0.7,0.1,0.9,2.5,4.1,0.222,19.4,0.3,-0.8,9.3,0.2,0.222,-2.6,1.5,0.1,8.7,2.2,19.1,5.4,0.523,14.1,-0.1,0.048,0,0,1,0,0,0.133333333,65
23,21,1,16.6,2.3,5.8,0.393,1.2,3.3,0.362,1.1,2.5,0.434,0.8,1,0.85,0.4,2.5,2.9,0.9,0.6,0.3,0.9,1.7,6.6,0.566,8,1.5,-0.4,15.7,0.4,0.164,-0.9,3,0.2,11.7,1.9,12.7,9.7,0.528,18.8,0.1,0.08,0,0,0,1,0,0.047619048,70
23,7,0,9.7,1.3,2.9,0.45,0.4,1.3,0.333,0.9,1.6,0.545,0.7,0.7,1,0.6,0.4,1,0,0.6,0,0.4,1.1,3.7,0.45,0,0,-3.7,5.3,0.1,0.25,-0.5,7.7,0.1,12.6,3.1,11.9,6.5,0.586,17.7,0,0.105,1,0,0,0,0,0,69
28,64,4,15.3,1.5,3.1,0.474,0,0,0,1.5,3,0.479,2,2.9,0.681,1.9,2.6,4.5,0.3,0.4,0.3,0.7,2.1,4.9,0.01,2.7,1.6,-0.2,20,1.4,0.944,-1.7,14.2,1.7,14.2,1.5,14.5,17.1,0.562,15.1,0,0.149,0,1,0,0,0,0.0625,72
21,81,1,23.1,3.6,8.5,0.428,1.6,4.4,0.363,2,4.1,0.498,1.3,1.6,0.828,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,10.2,0.521,5.8,0.3,-3.5,6.6,0.4,0.186,1.3,1.2,2.7,12.7,1.2,5.9,3.8,0.554,19.6,-0.1,0.08,0,0,0,0,1,0.012345679,75
24,73,73,38,7.5,16.5,0.456,2.4,6.6,0.366,5.1,9.9,0.515,7.9,9.1,0.866,0.8,3.9,4.7,6.1,1.6,0.4,3.6,2.4,25.4,0.401,27.3,0.8,-0.5,10.7,2.7,0.552,6.2,2.6,10.1,23.5,2.1,15,6.9,0.618,27.8,5.4,0.221,0,0,0,0,1,1,95
20,80,41,24.4,2.8,6,0.464,0.7,1.9,0.383,2.1,4.1,0.502,1.1,1.8,0.594,0.9,2.4,3.3,1,1.2,0.6,1.1,1.8,7.4,0.319,6.4,2,1.4,11.4,2.1,0.296,-1.6,4,0.6,11.8,2.5,13.6,7.7,0.542,14.8,0.9,0.068,0,0,0,1,0,0.5125,74
24,32,0,9.9,1.2,2.6,0.463,0.4,1,0.387,0.8,1.6,0.51,0.2,0.2,0.714,0.9,1.4,2.4,0.5,0.2,0.5,0.3,1.4,2.9,0.378,6.9,3.8,0.2,16.7,0.2,0.085,-0.5,9.8,0.5,13.4,1,10.5,13.1,0.547,12.8,0.1,0.108,1,0,0,0,0,0,68
